"function HelpWindow(page) { window.open(page,"","HEIGHT=225,WIDTH=300") }""unction HelpWindow(page) { ",,,,,,,,
Jurisdiction,Facility,Year,Month,Unsentenced males,Unsentenced females,Sentenced males,Sentenced females,Total facility ADP
Shasta Sheriff's Dept.,Shasta County Detention Annex,1998,5,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,1998,5,174.9,40.8,111.7,18.5,345.9
Sierra Sheriff's Dept.,Sierra County Jail ,1998,5,1.4,0,1.3,0,2.7
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,1998,5,44,9,30,6,89
Solano Sheriff's Dept.,Claybank Facility ,1998,5,30,7,191,28,256
Solano Sheriff's Dept.,Solano County Justice Center ,1998,5,401,58,94,21,574
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,1998,5,423,70,105,17,615
Sonoma Sheriff's Dept.,Sonoma-North County Facility,1998,5,58,6,300,60,424
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,1998,5,136,48,117,104,405
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,1998,5,87,0,262,0,349
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,1998,5,250,0,110,0,360
Sutter Sheriff's Dept.,Sutter County Jail ,1998,5,57,18,149,25,249
Tehama Sheriff's Dept.,Tehama County Jail ,1998,5,0,0,25,196,221
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,1998,5,24,5,23,5,57
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,1998,5,326,79,127,83,615
Tulare Sheriff's Dept.,Tulare Correctional Center ,1998,5,0,0,389,0,389
Tulare Sheriff's Dept.,Tulare County Jail ,1998,5,231,0,28,0,259
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,1998,5,46,7,47,20,120
Ventura Sheriff's Dept.,Ventura County Branch- Medium,1998,5,190,0,326,0,516
Ventura Sheriff's Dept.,Ventura County Branch- Women ,1998,5,0,68,0,100,168
Ventura Sheriff's Dept.,Ventura County Main Jail ,1998,5,408,17,197,4,626
Ventura Sheriff's Dept.,Ventura County Ojai -Women,1998,5,0,0,132,0,132
Ventura Work Furlough,Ventura County Work Furlough ,1998,5,0,0,120,35,155
Yolo Sheriff's Dept.,Leinberger Center ,1998,5,65,11,47,16,139
Yolo Sheriff's Dept.,Monroe Detention Center ,1998,5,185,39,29,8,261
Yuba Sheriff's Dept.,Yuba County Jail ,1998,5,233,32,77,10,352
Alameda Sheriff's Dept.,Glen Dyer Jail,1998,6,524,64,69,9,666
Alameda Sheriff's Dept.,Santa Rita Jail,1998,6,2096,191,1000,238,3525
Amador Sheriff's Dept.,Amador County Jail,1998,6,15.26,3.63,25.1,5.36,49.35
Butte Sheriff's Dept.,Butte County Jail,1998,6,231,26,150,32,439
Calaveras Sheriff's Dept.,Calaveras County Jail,1998,6,11.9,1.9,27.4,4.5,45.7
Colusa Sheriff's Dept.,Colusa County Jail,1998,6,25,5,39,5,74
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,1998,6,0,0,262,0,262
Contra Costa Sheriff's Dept.,Martinez Detention Facility,1998,6,465,67,150,21,703
Contra Costa Sheriff's Dept.,West County Detention Facility ,1998,6,413,86,171,35,705
Del Norte Sheriff's Dept.,Del Norte County Jail,1998,6,56.74,9.45,30.55,3.15,99.89
El Dorado Sheriff's Dept.,El Dorado County Jail,1998,6,78,8,116,18,220
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,1998,6,52,10,44,3,109
Fresno Sheriff's Dept.,Fresno County Main Jail,1998,6,678,197,103,40,1018
Fresno Sheriff's Dept.,Fresno County Satellite Jail,1998,6,0,100,0,0,100
Fresno Sheriff's Dept.,Fresno North Annex Jail,1998,6,398,0,17,0,415
Fresno Sheriff's Dept.,Fresno South Annex Jail,1998,6,517,0,118,0,635
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,1998,6,49,2,17,8,76
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,1998,6,282,31,21,1,335
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,1998,6,95.25,95.25,95.25,95.25,381
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,1998,6,71,71,71,71,284
Inyo Sheriff's Dept.,Inyo County Jail,1998,6,17.2,1.5,41,8.8,68.5
Kern Sheriff's Dept.,Kern County- Female Minimum ,1998,6,0,0,0,95,95
Kern Sheriff's Dept.,Lerdo Maximum/Medium,1998,6,0,0,0,0,0
Kern Sheriff's Dept.,Lerdo Minimum,1998,6,612,0,283,0,895
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,1998,6,700,195,162,36,1093
Kings Sheriff's Dept.,Kings County Branch Jail ,1998,6,44,7,86,18,155
Kings Sheriff's Dept.,Kings County Main Jail,1998,6,95,19,69,11,194
Lake Sheriff's Dept.,Lake County Facility,1998,6,0,0,0,0,0
Lake Sheriff's Dept.,Lake County Hill Road Facility ,1998,6,89,11,77,23,200
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,1998,6,50,8,43,18,119
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,1998,6,950,0,836,0,1786
Los Angeles Sheriff's Dept.,LA Men's Central Jail,1998,6,4211,0,2331,0,6542
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,1998,6,1358,0,2175,0,3533
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,1998,6,1933,1192,2375,1358,6858
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,1998,6,918,0,246,0,1164
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),1998,6,599,0,988,0,1587
Los Angeles Sheriff's Dept.,Sybil Brand Institute,1998,6,18,6,7,2,33
Madera Corrections Dept.,Madera Adult Correctional Fac,1998,6,138.53,12.4,145.67,15.87,312.47
Marin Sheriff's Dept.,Marin County Jail,1998,6,179,30,50,9,268
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,1998,6,23.8,1.2,22.3,4.3,51.6
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,1998,6,127,18,90,12,247
Merced Sheriff's Dept.,John Latorraca Correctional Center,1998,6,162,27,150,26,365
Merced Sheriff's Dept.,Merced County Jail ,1998,6,125,0,37,0,162
Modoc Sheriff's Dept.,Modoc County Jail,1998,6,9,3,19,4,35
Mono Sheriff's Dept.,Mono County Jail ,1998,6,8.34,0.4,7.4,1.13,17.27
Monterey Sheriff's Dept.,Monterey County Jail ,1998,6,482,70,92,44,688
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,1998,6,149,0,257,0,406
Napa Corrections Dept.,Napa County Jail ,1998,6,132,16,72,11,231
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,1998,6,70,11,42,16,139
Orange Sheriff's Dept.,Intake Release Center ,1998,6,404,74,247,108,833
Orange Sheriff's Dept.,James A Musick Facilities,1998,6,163,29,843,136,1171
Orange Sheriff's Dept.,Orange County Mens Jail ,1998,6,740,0,570,0,1310
Orange Sheriff's Dept.,Orange County Women's Jail,1998,6,0,141,0,202,343
Orange Sheriff's Dept.,Theo Lacy,1998,6,687,983,0,0,1670
Placer Sheriff's Dept.,Placer County Main Jail ,1998,6,196,17,58,10,281
Placer Sheriff's Dept.,Placer County Minimum Security ,1998,6,11,6,116,25,158
Plumas Sheriff's Dept.,Plumas County Jail ,1998,6,24.4,3.5,21.77,5.26,54.93
Riverside Sheriff's Dept.,Blythe Jail ,1998,6,41,2,43,0,86
Riverside Sheriff's Dept.,Indio Jail ,1998,6,246,14,61,5,326
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,1998,6,227,51,258,41,577
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,1998,6,763,112,202,40,1117
Riverside Sheriff's Dept.,Southwest Detention Center,1998,6,403,9,93,0,505
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,1998,6,129,0,1259,0,1388
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,1998,6,0,5,0,249,254
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,1998,6,1508,309,122,0,1939
San Benito Sheriff's Dept.,San Benito Adult Detention ,1998,6,42,5,47,8,102
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,1998,6,733,131,65,3,932
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,1998,6,2,24,906,210,1142
San Bernardino Sheriff's Dept.,West Valley Detention Center ,1998,6,2382,363,330,66,3141
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,1998,6,0,0,111,0,111
San Diego Probation Dept.,Camp West Fork ,1998,6,0,0,196,0,196
San Diego Sheriff's Dept.,Descanso Detention Facility,1998,6,78,0,249,0,327
San Diego Sheriff's Dept.,East Mesa Reentry Facility,1998,6,0,0,484,0,484
San Diego Sheriff's Dept.,George Bailey Detention Facility,1998,6,978,0,775,0,1753
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,1998,6,0,379,0,358,737
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,1998,6,383,0,65,0,448
San Diego Sheriff's Dept.,Vista Facility ,1998,6,617,57,228,19,921
San Diego Work Furlough,Pacific Work Furlough Facility ,1998,6,0.63,0.83,58.53,21.07,81.06
San Francisco Sheriff's Dept.,San Francisco County Jail #2,1998,6,189,0,148,0,337
San Francisco Sheriff's Dept.,San Francisco County Jail #3,1998,6,266,36,67,13,382
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,1998,6,313,0,139,0,452
San Francisco Sheriff's Dept.,San Francisco County Jail #4,1998,6,210,85,80,59,434
San Francisco Sheriff's Dept.,San Francisco County Jail #6,1998,6,277,24,64,15,380
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,1998,6,484,66,148,28,726
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,1998,6,117,22,163,40,342
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,1998,6,0,0,63,0,63
San Mateo Sheriff's Dept.,Maguire Correctional Facility,1998,6,441,0,424,0,865
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,1998,6,0,0,248,0,248
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,1998,6,0,0,0,22,22
San Mateo Sheriff's Dept.,Womens Correctional Center ,1998,6,0,50,0,76,126
Santa Ana Police Dept.,Santa Ana Police Facility,1998,6,372,64,0,0,436
Santa Barbara Sheriff's Dept.,Female Honor Farm,1998,6,0,0,0,25,25
Santa Barbara Sheriff's Dept.,Medium Security Facility,1998,6,33,0,155,0,188
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,1998,6,328,70,255,26,679
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,1998,6,0,0,12,1,13
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,1998,6,0,0,14,0,14
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,1998,6,1359,0,1323,0,2682
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,1998,6,0,255,0,252,507
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,1998,6,1148,0,244,0,1392
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,1998,6,0,0,258,0,258
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,1998,6,0,0,0,35,35
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,1998,6,224,24,126,16,390
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,1998,6,0,0,46,0,46
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,1998,6,0,0,159,0,159
Scapular House,Scapular House ,1998,6,0,0,141,12,153
Shasta Sheriff's Dept.,Shasta County Detention Annex,1998,6,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,1998,6,178.3,30.3,111.7,29.2,349.5
Sierra Sheriff's Dept.,Sierra County Jail ,1998,6,1.5,0.1,0.7,0.03,2.33
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,1998,6,44,7,29,5,85
Solano Sheriff's Dept.,Claybank Facility ,1998,6,63,17,208,30,318
Solano Sheriff's Dept.,Solano County Justice Center ,1998,6,360,57,88,23,528
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,1998,6,431,74,103,16,624
Sonoma Sheriff's Dept.,Sonoma-North County Facility,1998,6,64,2,300,64,430
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,1998,6,137,52,127,98,414
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,1998,6,79,0,268,0,347
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,1998,6,267,0,110,0,377
Sutter Sheriff's Dept.,Sutter County Jail ,1998,6,129,12,96,24,261
Tehama Sheriff's Dept.,Tehama County Jail ,1998,6,0,0,48,178,226
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,1998,6,23,3,21,6,53
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,1998,6,335,69,139,80,623
Tulare Sheriff's Dept.,Tulare Correctional Center ,1998,6,0,0,376,0,376
Tulare Sheriff's Dept.,Tulare County Jail ,1998,6,231,0,27,0,258
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,1998,6,44,7,50,14,115
Ventura Sheriff's Dept.,Ventura County Branch- Medium,1998,6,187,0,327,0,514
Ventura Sheriff's Dept.,Ventura County Branch- Women ,1998,6,0,60,0,98,158
Ventura Sheriff's Dept.,Ventura County Main Jail ,1998,6,428,14,179,4,625
Ventura Sheriff's Dept.,Ventura County Ojai -Women,1998,6,0,0,137,0,137
Ventura Work Furlough,Ventura County Work Furlough ,1998,6,0,0,122,28,150
Yolo Sheriff's Dept.,Leinberger Center ,1998,6,80,10,32,15,137
Yolo Sheriff's Dept.,Monroe Detention Center ,1998,6,191,44,22,6,263
Yuba Sheriff's Dept.,Yuba County Jail ,1998,6,224,30,69,9,332
Alameda Sheriff's Dept.,Glen Dyer Jail,1998,7,516,60,67,12,655
Alameda Sheriff's Dept.,Santa Rita Jail,1998,7,2128,198,963,227,3516
Amador Sheriff's Dept.,Amador County Jail,1998,7,15.61,3,21.67,2.25,42.53
Butte Sheriff's Dept.,Butte County Jail,1998,7,204,30,147,28,409
Calaveras Sheriff's Dept.,Calaveras County Jail,1998,7,11.6,1.7,25.7,4.3,43.3
Colusa Sheriff's Dept.,Colusa County Jail,1998,7,32,5,34,4,75
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,1998,7,0,0,234,0,234
Contra Costa Sheriff's Dept.,Martinez Detention Facility,1998,7,489,63,177,23,752
Contra Costa Sheriff's Dept.,West County Detention Facility ,1998,7,361,71,200,40,672
Del Norte Sheriff's Dept.,Del Norte County Jail,1998,7,51.32,8.08,27.63,4.32,91.35
El Dorado Sheriff's Dept.,El Dorado County Jail,1998,7,67,12,131,11,221
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,1998,7,57,6,38,6,107
Fresno Sheriff's Dept.,Fresno County Main Jail,1998,7,683,200,105,34,1022
Fresno Sheriff's Dept.,Fresno County Satellite Jail,1998,7,0,0,191,0,191
Fresno Sheriff's Dept.,Fresno North Annex Jail,1998,7,403,0,13,0,416
Fresno Sheriff's Dept.,Fresno South Annex Jail,1998,7,529,0,91,0,620
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,1998,7,54,5,19,6,84
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,1998,7,255,29,22,3,309
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,1998,7,94.25,94.25,94.25,94.25,377
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,1998,7,68.25,68.25,68.25,68.25,273
Inyo Sheriff's Dept.,Inyo County Jail,1998,7,20,4,31.1,6.1,61.2
Kern Sheriff's Dept.,Kern County- Female Minimum ,1998,7,0,0,0,95,95
Kern Sheriff's Dept.,Lerdo Maximum/Medium,1998,7,0,0,0,0,0
Kern Sheriff's Dept.,Lerdo Minimum,1998,7,600,0,280,0,880
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,1998,7,678,188,157,30,1053
Kings Sheriff's Dept.,Kings County Branch Jail ,1998,7,42,6,107,25,180
Kings Sheriff's Dept.,Kings County Main Jail,1998,7,41,7,110,13,171
Lake Sheriff's Dept.,Lake County Facility,1998,7,0,0,0,0,0
Lake Sheriff's Dept.,Lake County Hill Road Facility ,1998,7,86,9,76,24,195
Lassen Sheriff's Dept.,Lassen Adult Detention Facility,1998,7,51,7,44,15,117
Los Angeles Sheriff's Dept.,LA Century Reg. Det. Facility,1998,7,969,0,852,0,1821
Los Angeles Sheriff's Dept.,LA Men's Central Jail,1998,7,4230,0,2232,0,6462
Los Angeles Sheriff's Dept.,LA North County Corr. Facility,1998,7,1149,0,2294,0,3443
Los Angeles Sheriff's Dept.,LA Pitchess East Facility,1998,7,2477,1192,1855,1323,6847
Los Angeles Sheriff's Dept.,LA Pitchess North Facility,1998,7,829,0,410,0,1239
Los Angeles Sheriff's Dept.,LA Pitchess South (No. Annex),1998,7,1053,0,499,0,1552
Los Angeles Sheriff's Dept.,Sybil Brand Institute,1998,7,20,3,9,2,34
Madera Corrections Dept.,Madera Adult Correctional Fac,1998,7,148.13,14.45,150.09,10.23,322.9
Marin Sheriff's Dept.,Marin County Jail,1998,7,175,29,46,6,256
Mariposa Sheriff's Dept.,Mariposa Co. Adult Det. Fac.,1998,7,26,1.6,21,1.2,49.8
Mendocino Sheriff's Dept.,Mendocino Adult Det. Facility,1998,7,129,9,73,13,224
Merced Sheriff's Dept.,John Latorraca Correctional Center,1998,7,150,25,152,26,353
Merced Sheriff's Dept.,Merced County Jail ,1998,7,134,0,28,0,162
Modoc Sheriff's Dept.,Modoc County Jail,1998,7,11,4,13,3,31
Mono Sheriff's Dept.,Mono County Jail ,1998,7,10.52,1.87,5.26,0.48,18.13
Monterey Sheriff's Dept.,Monterey County Jail ,1998,7,511,75,99,49,734
Monterey Sheriff's Dept.,Monterey County Rehabilitation ,1998,7,166,0,231,0,397
Napa Corrections Dept.,Napa County Jail ,1998,7,126,9,55,14,204
Nevada Sheriff's Dept.,Wayne Brown Correctional Facility ,1998,7,71,12,43,14,140
Orange Sheriff's Dept.,Intake Release Center ,1998,7,403,79,240,100,822
Orange Sheriff's Dept.,James A Musick Facilities,1998,7,151,25,847,139,1162
Orange Sheriff's Dept.,Orange County Mens Jail ,1998,7,737,0,564,0,1301
Orange Sheriff's Dept.,Orange County Women's Jail,1998,7,0,137,0,205,342
Orange Sheriff's Dept.,Theo Lacy,1998,7,665,0,1003,0,1668
Placer Sheriff's Dept.,Placer County Main Jail ,1998,7,201,17,59,11,288
Placer Sheriff's Dept.,Placer County Minimum Security ,1998,7,11,6,116,25,158
Plumas Sheriff's Dept.,Plumas County Jail ,1998,7,20,3.4,30.7,6.8,60.9
Riverside Sheriff's Dept.,Blythe Jail ,1998,7,49,2,38,1,90
Riverside Sheriff's Dept.,Indio Jail ,1998,7,243,15,66,4,328
Riverside Sheriff's Dept.,Larry D. Smith Correctional Facility,1998,7,231,57,261,51,600
Riverside Sheriff's Dept.,Robert Presley Detention Ctr.,1998,7,791,118,179,40,1128
Riverside Sheriff's Dept.,Southwest Detention Center,1998,7,402,9,96,0,507
Sacramento Sheriff's Dept.,Rio Cosumnes Correctional Ctr.,1998,7,136,0,1251,0,1387
Sacramento Sheriff's Dept.,Rio Cosumnes- Womens Facility,1998,7,0,5,0,249,254
Sacramento Sheriff's Dept.,Sacramento County Main Jail ,1998,7,1502,331,120,0,1953
San Benito Sheriff's Dept.,San Benito Adult Detention ,1998,7,41,6,47,7,101
San Bernardino Sheriff's Dept.,San Bernardino Central Detention Center,1998,7,705,121,65,5,896
San Bernardino Sheriff's Dept.,San Bernardino County Glen Helen,1998,7,2,28,862,185,1077
San Bernardino Sheriff's Dept.,West Valley Detention Center ,1998,7,2363,347,330,75,3115
San Diego Probation Dept.,Barrett Honor Camp / Barrett Juvenile ,1998,7,0,109,0,0,109
San Diego Probation Dept.,Camp West Fork ,1998,7,0,0,201,0,201
San Diego Sheriff's Dept.,Descanso Detention Facility,1998,7,98,0,239,0,337
San Diego Sheriff's Dept.,East Mesa Reentry Facility,1998,7,0,0,503,0,503
San Diego Sheriff's Dept.,George Bailey Detention Facility,1998,7,1032,0,684,0,1716
San Diego Sheriff's Dept.,Las Colinas Womens Detention ,1998,7,0,346,0,338,684
San Diego Sheriff's Dept.,South Bay Regional Facility- Chula Vista,1998,7,374,0,71,0,445
San Diego Sheriff's Dept.,Vista Facility ,1998,7,577,58,239,13,887
San Diego Work Furlough,Pacific Work Furlough Facility ,1998,7,0,0.81,62.48,22.84,86.13
San Francisco Sheriff's Dept.,San Francisco County Jail #2,1998,7,226,90,74,55,445
San Francisco Sheriff's Dept.,San Francisco County Jail #3,1998,7,271,41,58,9,379
San Francisco Sheriff's Dept.,San Francisco County Jail #3 ,1998,7,306,0,147,0,453
San Francisco Sheriff's Dept.,San Francisco County Jail #4,1998,7,293,28,64,12,397
San Francisco Sheriff's Dept.,San Francisco County Jail #6,1998,7,196,0,145,0,341
San Joaquin Sheriff's Dept.,San Joaquin County Honor Farm,1998,7,487,72,152,27,738
San Luis Obispo Sheriff's Dept.,San Luis Obispo County Jail ,1998,7,126,21,172,40,359
San Luis Obispo Sheriff's Dept.,San Luis Obispo Honor Farm ,1998,7,0,0,61,0,61
San Mateo Sheriff's Dept.,Maguire Correctional Facility,1998,7,448,0,430,0,878
San Mateo Sheriff's Dept.,Mens Corr. Ctr./Medium Sec. Fac. ,1998,7,0,0,248,0,248
San Mateo Sheriff's Dept.,Minimum Security Transitional Fac.,1998,7,0,0,0,25,25
San Mateo Sheriff's Dept.,Womens Correctional Center ,1998,7,52,0,0,78,130
Santa Ana Police Dept.,Santa Ana Police Facility,1998,7,348,59,19,1,427
Santa Barbara Sheriff's Dept.,Female Honor Farm,1998,7,0,0,0,29,29
Santa Barbara Sheriff's Dept.,Medium Security Facility,1998,7,24,0,146,0,170
Santa Barbara Sheriff's Dept.,Santa Barbara County Main Jail ,1998,7,323,58,270,38,689
Santa Barbara Sheriff's Dept.,Santa Barbara Work Furlough ,1998,7,0,0,13,1,14
Santa Barbara Sheriff's Dept.,Santa Maria Work Furlough ,1998,7,0,0,14,0,14
Santa Clara Corrections Dept.,Elmwood Complex - Men's facility,1998,7,1367,0,1315,0,2682
Santa Clara Corrections Dept.,Elmwood Complex - Women's Facility,1998,7,0,238,0,233,471
Santa Clara Corrections Dept.,Santa Clara County Main Jail ,1998,7,1149,0,241,0,1390
Santa Clara Probation Dept.,Mtn. View Work Furlough Facility ,1998,7,0,0,252,0,252
Santa Cruz Sheriff's Dept.,Santa Cruz Blaine Womens Min,1998,7,0,0,0,30,30
Santa Cruz Sheriff's Dept.,Santa Cruz Main Jail,1998,7,212,18,122,14,366
Santa Cruz Sheriff's Dept.,Santa Cruz Medium Security,1998,7,0,0,42,0,42
Santa Cruz Sheriff's Dept.,Santa Cruz Rountree Lane Minimum ,1998,7,0,0,146,0,146
Scapular House,Scapular House ,1998,7,0,0,185,11,196
Shasta Sheriff's Dept.,Shasta County Detention Annex,1998,7,0,0,0,0,0
Shasta Sheriff's Dept.,Shasta County Main Jail ,1998,7,167.8,32.1,113.9,27.2,341
Sierra Sheriff's Dept.,Sierra County Jail ,1998,7,2.4,0.1,1.8,0,4.3
Siskiyou Sheriff's Dept.,Siskiyou County Jail ,1998,7,41,7,30,3,81
Solano Sheriff's Dept.,Claybank Facility ,1998,7,91,15,197,40,343
Solano Sheriff's Dept.,Solano County Justice Center ,1998,7,359,54,81,20,514
Sonoma Sheriff's Dept.,Sonoma Main Adult Detention,1998,7,387,68,116,16,587
Sonoma Sheriff's Dept.,Sonoma-North County Facility,1998,7,105,6,309,59,479
Stanislaus Sheriff's Dept.,Stanislaus Co. Public Safety Center,1998,7,137,54,128,87,406
Stanislaus Sheriff's Dept.,Stanislaus County Honor Farm ,1998,7,66,0,259,0,325
Stanislaus Sheriff's Dept.,Stanislaus County Jail ,1998,7,274,0,100,0,374
Sutter Sheriff's Dept.,Sutter County Jail ,1998,7,76,17,147,23,263
Tehama Sheriff's Dept.,Tehama County Jail ,1998,7,0,0,207,19,226
Trinity Sheriff's Dept.,Trinity Co. Detention Facility,1998,7,29,3,17,6,55
Tulare Sheriff's Dept.,Bob Wiley Detention Facility,1998,7,292,75,157,76,600
Tulare Sheriff's Dept.,Tulare Correctional Center ,1998,7,0,0,329,0,329
Tulare Sheriff's Dept.,Tulare County Jail ,1998,7,225,0,22,0,247
Tuolumne Sheriff's Dept.,Tuolumne County Jail ,1998,7,45,10,53,10,118
Ventura Sheriff's Dept.,Ventura County Branch- Medium,1998,7,178,0,338,0,516
Ventura Sheriff's Dept.,Ventura County Branch- Women ,1998,7,0,61,0,105,166
Ventura Sheriff's Dept.,Ventura County Main Jail ,1998,7,426,7,174,10,617
Ventura Sheriff's Dept.,Ventura County Ojai -Women,1998,7,3,0,118,0,121
Ventura Work Furlough,Ventura County Work Furlough ,1998,7,0,0,116,25,141
Yolo Sheriff's Dept.,Leinberger Center ,1998,7,74,13,36,11,134
Yolo Sheriff's Dept.,Monroe Detention Center ,1998,7,199,47,14,2,262
Yuba Sheriff's Dept.,Yuba County Jail ,1998,7,203,33,72,12,320
Alameda Sheriff's Dept.,Glen Dyer Jail,1998,8,518,61,74,10,663
Alameda Sheriff's Dept.,Santa Rita Jail,1998,8,2118,185,855,233,3391
Amador Sheriff's Dept.,Amador County Jail,1998,8,15.58,1.9,18.51,2.25,38.24
Butte Sheriff's Dept.,Butte County Jail,1998,8,202,34,118,24,378
Calaveras Sheriff's Dept.,Calaveras County Jail,1998,8,18.5,2.7,21,2.7,44.9
Colusa Sheriff's Dept.,Colusa County Jail,1998,8,29,4,31,5,69
Contra Costa Sheriff's Dept.,Marsh Creek Detention Facility,1998,8,0,0,227,0,227
Contra Costa Sheriff's Dept.,Martinez Detention Facility,1998,8,463,79,149,25,716
Contra Costa Sheriff's Dept.,West County Detention Facility ,1998,8,371,75,213,44,703
Del Norte Sheriff's Dept.,Del Norte County Jail,1998,8,50.61,8,29.72,4.34,92.67
El Dorado Sheriff's Dept.,El Dorado County Jail,1998,8,70,7,122,18,217
El Dorado Sheriff's Dept.,South Lake Tahoe Jail,1998,8,55,7,46,7,115
Fresno Sheriff's Dept.,Fresno County Main Jail,1998,8,659,177,118,57,1011
Fresno Sheriff's Dept.,Fresno County Satellite Jail,1998,8,0,0,197,0,197
Fresno Sheriff's Dept.,Fresno North Annex Jail,1998,8,383,0,28,0,411
Fresno Sheriff's Dept.,Fresno South Annex Jail,1998,8,499,0,100,0,599
Glenn Sheriff's Dept.,Glenn Co Adult Detention Fac,1998,8,47,6,22,6,81
Humboldt Sheriff's Dept.,Humboldt Co. Corr. Facility,1998,8,256,35,20,1,312
Imperial Sheriff's Dept.,Herbert Hughes Corr. Center,1998,8,87,87,87,87,348
Imperial Sheriff's Dept.,Imperial Adult Regional Fac.,1998,8,65.25,65.25,65.25,65.25,261
Inyo Sheriff's Dept.,Inyo County Jail,1998,8,26.9,3.5,35.5,8,73.9
Kern Sheriff's Dept.,Kern County- Female Minimum ,1998,8,0,0,0,95,95
Kern Sheriff's Dept.,Lerdo Maximum/Medium,1998,8,0,0,0,0,0
Kern Sheriff's Dept.,Lerdo Minimum,1998,8,598,0,282,0,880
Kern Sheriff's Dept.,Lerdo Pre-Trial Facility,1998,8,679,186,157,32,1054
Kings Sheriff's Dept.,Kings County Branch Jail ,1998,8,52,13,84,16,165
Kings Sheriff's Dept.,Kings County Main Jail,1998,8,80,10,66,9,165
Lake Sheriff's Dept.,Lake County Facility,1998,8,0,0,0,0,0
Lake Sheriff's Dept.,Lake County Hill Road Facility ,1998,8,80,10,76,27,193
